INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,PARENT1_INDEX,MSTATUS_INDEX,CAR_USE_INDEX,REVOKED_INDEX,URBANICITY_INDEX,EDUCATION_INDEX,JOB_INDEX,CAR_TYPE_INDEX,HOME_VAL_BIN,CAR_AGE_BIN,HOMEKIDS_BIN,KIDSDRIV_BIN,JOB_BIN,EDUCATION_BIN,logINCOME,logMVR_PTS,logBLUEBOOK,logCLM_FREQ,logAGE,logTRAVTIME
8047,0,0.0,0,56.0,0,15.0,93072.0,No,274616.0,z_No,M,PhD,Not Specified,5,Commercial,10810.0,4,Pickup,no,0.0,0,No,0,18.0,Highly Urban/ Urban,0,0,1,0,0,4,8.0,2,1,1,0,0,1,1,11.441139410462773,0.0,9.288226910633254,0.0,4.02535169073515,1.6094379124341003
8048,0,0.0,0,45.0,2,17.0,38212.0,No,170400.0,Yes,M,z_High School,Clerical,26,Private,8780.0,1,Minivan,no,0.0,0,Yes,0,1.0,Highly Urban/ Urban,0,1,0,1,0,1,3.0,1,1,0,1,0,0,0,10.550931050837072,0.0,9.080231686629162,0.0,3.8066624897703196,3.258096538021482
8049,1,692.0,0,31.0,3,15.0,47629.0,No,144222.0,Yes,z_F,z_High School,z_Blue Collar,38,Commercial,9360.0,1,z_SUV,no,6906.0,2,No,0,6.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,0,1,1,1,0,0,0,10.771218093794905,0.0,9.144200569471638,1.0986122886681098,3.4339872044851463,3.6375861597263857
8051,0,0.0,0,29.0,1,14.0,15936.0,No,0.0,Yes,z_F,<High School,Student,28,Private,12010.0,13,z_SUV,no,0.0,0,No,1,1.0,Highly Urban/ Urban,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,9.676398728859633,0.6931471805599453,9.39349491507403,0.0,3.367295829986474,3.332204510175204
8053,0,0.0,0,50.0,0,14.0,62494.0,No,210162.0,Yes,M,z_High School,Clerical,14,Private,13760.0,8,Minivan,no,0.0,0,No,2,1.0,z_Highly Rural/ Rural,0,1,0,0,1,1,3.0,1,1,0,0,0,0,0,11.042841832524322,1.0986122886681098,9.529521111487334,0.0,3.912023005428146,2.6390573296152584
8055,0,0.0,0,46.0,0,13.0,26353.0,No,128701.0,Yes,M,Bachelors,Professional,35,Private,11350.0,10,Pickup,no,0.0,0,No,2,9.0,Highly Urban/ Urban,0,1,0,0,0,2,4.0,2,1,1,0,0,1,1,10.179375345105198,1.0986122886681098,9.336973022909548,0.0,3.828641396489095,3.5553480614894135
8056,0,0.0,0,53.0,0,16.0,59270.0,No,189686.0,Yes,M,z_High School,Clerical,16,Private,6800.0,1,Minivan,no,0.0,0,No,1,9.0,z_Highly Rural/ Rural,0,1,0,0,1,1,3.0,1,1,1,0,0,0,0,10.989875426581515,0.6931471805599453,8.824677891164198,0.0,3.970291913552122,2.772588722239781
8060,0,0.0,0,43.0,0,10.0,134469.0,No,0.0,z_No,z_F,PhD,Doctor,33,Private,30250.0,1,Minivan,no,0.0,0,No,0,23.0,Highly Urban/ Urban,0,0,0,0,0,4,5.0,1,0,1,0,0,1,1,11.809096404817916,0.0,10.317251463458987,0.0,3.7612001156935624,3.4965075614664802
8061,0,0.0,0,44.0,2,9.0,91785.0,No,288497.0,Yes,z_F,Bachelors,Professional,35,Private,16060.0,1,z_SUV,no,0.0,0,No,0,8.0,z_Highly Rural/ Rural,0,1,0,0,1,2,4.0,0,1,1,1,0,1,1,11.42721505953182,0.0,9.684086987500752,0.0,3.784189633918261,3.5553480614894135
8062,1,4286.0,0,36.0,0,7.0,6018.0,No,0.0,z_No,z_F,<High School,Student,18,Private,1500.0,4,Sports Car,no,0.0,0,No,1,7.0,Highly Urban/ Urban,0,0,0,0,0,0,0.0,3,0,1,0,0,0,0,8.70267641154777,0.6931471805599453,7.313220387090301,0.0,3.58351893845611,2.8903717578961645
8063,0,0.0,0,55.0,0,13.0,80271.42407968437,No,232836.0,Yes,z_F,Bachelors,Clerical,61,Private,22140.0,17,z_SUV,no,0.0,0,No,0,5.0,Highly Urban/ Urban,0,1,0,0,0,2,3.0,0,1,1,0,0,0,1,11.29318142974382,0.0,10.005141206262628,0.0,4.007333185232471,4.110873864173311
8064,1,4903.0,0,57.0,0,8.0,54028.0,No,202278.0,Yes,z_F,z_High School,Professional,28,Private,12710.0,13,Minivan,no,24458.0,1,No,1,1.0,Highly Urban/ Urban,0,1,0,0,0,1,4.0,1,1,0,0,0,1,0,10.897276218430667,0.6931471805599453,9.4501443641835,0.6931471805599453,4.04305126783455,3.332204510175204
8065,0,0.0,0,56.0,0,12.0,43369.0,No,197904.0,z_No,z_F,Masters,Lawyer,20,Private,32050.0,6,Minivan,no,0.0,0,No,0,18.0,Highly Urban/ Urban,0,0,0,0,0,3,6.0,1,1,1,0,0,1,1,10.677523236829412,0.0,10.375052462348815,0.0,4.02535169073515,2.995732273553991
8067,1,6250.0,0,34.0,0,7.0,161846.0,No,0.0,z_No,z_F,PhD,Not Specified,48,Commercial,32020.0,9,Panel Truck,no,28495.0,2,Yes,0,15.0,Highly Urban/ Urban,0,0,1,1,0,4,8.0,5,0,1,0,0,1,1,11.994406723501417,0.0,10.374115986550706,1.0986122886681098,3.5263605246161616,3.871201010907891
8068,1,1697.0,0,50.0,0,14.0,37324.9618029685,No,138053.0,Yes,z_F,<High School,Clerical,33,Private,13570.0,1,z_SUV,no,0.0,0,No,1,9.0,Highly Urban/ Urban,0,1,0,0,0,0,3.0,0,1,1,0,0,0,0,10.527444390406766,0.6931471805599453,9.515616752828915,0.0,3.912023005428146,3.4965075614664802
8069,0,0.0,0,49.0,0,9.0,114679.0,No,342865.0,Yes,M,Bachelors,Manager,55,Private,6300.0,3,Minivan,yes,0.0,0,Yes,2,11.0,Highly Urban/ Urban,0,1,0,1,0,2,7.0,1,1,1,0,0,1,1,11.649900919997306,1.0986122886681098,8.748304912379623,0.0,3.8918202981106265,4.007333185232471
8071,0,0.0,0,35.0,0,8.0,84393.0,No,0.0,Yes,z_F,Bachelors,z_Blue Collar,32,Private,11740.0,6,Minivan,no,36720.0,3,No,8,11.0,Highly Urban/ Urban,0,1,0,0,0,2,2.0,1,0,1,0,0,0,1,11.343251588009638,2.1972245773362196,9.370757093382087,1.3862943611198906,3.5553480614894135,3.4657359027997265
8073,0,0.0,0,45.0,1,10.0,89187.0,No,241074.0,Yes,z_F,Masters,Professional,29,Private,17720.0,4,z_SUV,no,0.0,0,No,1,17.0,Highly Urban/ Urban,0,1,0,0,0,3,4.0,0,1,1,1,0,1,1,11.39850178037026,0.6931471805599453,9.782449224159071,0.0,3.8066624897703196,3.367295829986474
8074,0,0.0,0,33.0,4,14.0,40205.0,Yes,0.0,z_No,z_F,z_High School,Clerical,33,Private,5750.0,4,Sports Car,no,3226.0,1,No,4,9.0,z_Highly Rural/ Rural,1,0,0,0,1,1,3.0,3,0,1,1,0,0,0,10.601771517201225,1.6094379124341003,8.656955133791396,0.6931471805599453,3.4965075614664802,3.4965075614664802
8075,0,0.0,0,56.0,0,12.0,140201.0,No,379999.0,Yes,M,PhD,Not Specified,51,Commercial,21120.0,9,Van,yes,4019.0,2,No,5,20.0,Highly Urban/ Urban,0,1,1,0,0,4,8.0,4,1,1,0,0,1,1,11.850839518816112,1.791759469228055,9.957975737820197,1.0986122886681098,4.02535169073515,3.9318256327243257
8076,0,0.0,0,55.0,0,15.0,124833.0,No,400395.0,Yes,M,Masters,Lawyer,40,Private,37360.0,1,Minivan,yes,0.0,0,No,0,19.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,1,1,1,0,0,1,1,11.73474013371098,0.0,10.528355892342779,0.0,4.007333185232471,3.6888794541139363
8077,0,0.0,0,30.0,2,10.0,7132.0,Yes,0.0,z_No,M,<High School,Student,18,Commercial,4700.0,3,Pickup,yes,1739.0,2,No,4,1.0,Highly Urban/ Urban,1,0,1,0,0,0,0.0,2,0,0,1,0,0,0,8.872487182278038,1.6094379124341003,8.45531778769815,1.0986122886681098,3.4011973816621555,2.8903717578961645
8082,0,0.0,0,39.0,0,13.0,37443.0,No,104380.0,Yes,M,z_High School,Clerical,45,Private,14480.0,6,Minivan,yes,0.0,0,No,4,11.0,z_Highly Rural/ Rural,0,1,0,0,1,1,3.0,1,1,1,0,0,0,0,10.530601762491635,1.6094379124341003,9.580523665939708,0.0,3.6635616461296463,3.8066624897703196
8083,0,0.0,0,55.0,0,0.0,0.0,No,135832.0,Yes,z_F,z_High School,Student,5,Private,22040.0,10,Pickup,no,3707.0,2,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,1,0.0,2,1,0,0,0,0,0,0.0,0.0,10.00061426326685,1.0986122886681098,4.007333185232471,1.6094379124341003
8084,0,0.0,0,47.0,0,13.0,31610.0,No,166942.0,Yes,M,z_High School,z_Blue Collar,46,Commercial,9760.0,4,Pickup,no,0.0,0,No,0,3.0,z_Highly Rural/ Rural,0,1,1,0,1,1,2.0,2,1,1,0,0,0,0,10.361260440267637,0.0,9.186047679407139,0.0,3.8501476017100584,3.828641396489095
8085,1,706.0,0,36.0,3,19.0,34658.0,No,191264.0,Yes,z_F,z_High School,z_Blue Collar,25,Commercial,24600.0,4,Pickup,no,0.0,0,No,1,1.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,2,1,0,1,0,0,0,10.453312711151128,0.6931471805599453,10.110501721920453,0.0,3.58351893845611,3.2188758248682006
8086,0,0.0,0,54.0,1,11.745732228661355,32690.0,Yes,0.0,z_No,z_F,<High School,Clerical,29,Private,21930.0,6,z_SUV,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural,1,0,0,0,1,0,3.0,0,0,0,1,0,0,0,10.394855089644995,0.0,9.995610841411933,0.0,3.9889840465642745,3.367295829986474
8087,0,0.0,1,43.0,1,11.0,73247.0,Yes,0.0,z_No,z_F,Masters,Lawyer,12,Private,24000.0,7,Sports Car,no,0.0,0,Yes,0,16.0,Highly Urban/ Urban,1,0,0,1,0,3,6.0,3,0,1,1,1,1,1,11.201606222752293,0.0,10.085809109330082,0.0,3.7612001156935624,2.4849066497880004
8089,0,0.0,0,44.0,2,12.0,156493.0,No,403292.0,Yes,M,Bachelors,z_Blue Collar,19,Commercial,24410.0,4,Panel Truck,no,0.0,0,No,2,12.0,z_Highly Rural/ Rural,0,1,1,0,1,2,2.0,5,1,1,1,0,0,1,11.960772949569252,1.0986122886681098,10.102748163387005,0.0,3.784189633918261,2.9444389791664403
8090,1,7840.846833,0,36.0,3,13.0,66859.0,Yes,0.0,z_No,z_F,Bachelors,z_Blue Collar,51,Private,5470.0,4,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban,1,0,0,0,0,2,2.0,0,0,0,1,0,0,1,11.11035615997409,0.0,8.607033895416027,0.0,3.58351893845611,3.9318256327243257
8092,0,0.0,0,41.0,0,11.0,65346.0,No,240364.0,z_No,M,Masters,Lawyer,40,Private,12130.0,6,Pickup,yes,5651.0,1,No,4,19.0,Highly Urban/ Urban,0,0,0,0,0,3,6.0,2,1,1,0,0,1,1,11.08746681134216,1.6094379124341003,9.403437001938096,0.6931471805599453,3.713572066704308,3.6888794541139363
8093,1,2648.0,0,49.0,0,10.0,54204.094682925126,No,209679.0,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,17190.0,16,Sports Car,no,8174.0,2,No,4,1.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,3,1,0,0,0,0,0,10.900530180850165,1.6094379124341003,9.752083098376895,1.0986122886681098,3.8918202981106265,3.912023005428146
8096,0,0.0,0,33.0,3,13.0,163436.0,No,393600.0,Yes,z_F,Bachelors,Manager,25,Private,21140.0,11,z_SUV,no,0.0,0,No,0,9.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,0,1,1,1,0,1,1,12.004182873963277,0.0,9.958922259424229,0.0,3.4965075614664802,3.2188758248682006
8097,0,0.0,0,55.0,0,10.0,85024.0,No,0.0,z_No,M,Masters,Manager,46,Commercial,5730.0,1,Pickup,yes,4582.0,2,No,0,19.0,Highly Urban/ Urban,0,0,1,0,0,3,7.0,2,0,1,0,0,1,1,11.350700609875396,0.0,8.653470809708786,1.0986122886681098,4.007333185232471,3.828641396489095
8098,1,3432.0,1,40.0,1,8.0,35660.0,Yes,0.0,z_No,z_F,Masters,Professional,31,Private,5500.0,6,z_SUV,no,0.0,0,No,1,11.0,Highly Urban/ Urban,1,0,0,0,0,3,4.0,0,0,1,1,1,1,1,10.481812933648735,0.6931471805599453,8.612503371220562,0.0,3.6888794541139363,3.4339872044851463
8100,0,0.0,0,50.0,0,12.0,45969.0,No,141496.0,Yes,M,Masters,Lawyer,5,Private,6500.0,7,Pickup,yes,3414.0,3,No,5,17.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,2,1,1,0,0,1,1,10.735744288800273,1.791759469228055,8.779557455883728,1.3862943611198906,3.912023005428146,1.6094379124341003
8103,0,0.0,0,45.0,2,13.123571940434587,147990.0,No,411073.0,Yes,z_F,Masters,Lawyer,21,Private,20800.0,6,Minivan,no,0.0,0,No,2,16.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,1,1,1,1,0,1,1,11.904906740086389,1.0986122886681098,9.94270826568941,0.0,3.8066624897703196,3.044522437723423
8104,0,0.0,0,38.0,3,0.0,0.0,Yes,0.0,z_No,z_F,Bachelors,Professional,36,Private,26460.0,1,Sports Car,no,0.0,0,No,0,7.0,z_Highly Rural/ Rural,1,0,0,0,1,2,4.0,3,0,1,1,0,1,1,0.0,0.0,10.183389437668946,0.0,3.6375861597263857,3.58351893845611
8105,0,0.0,0,55.0,0,7.0,45787.0,No,173196.0,Yes,z_F,Masters,Lawyer,5,Private,11580.0,9,z_SUV,no,2528.0,1,No,5,13.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,0,1,1,0,0,1,1,10.731777327038367,1.791759469228055,9.357034751126987,0.6931471805599453,4.007333185232471,1.6094379124341003
8106,0,0.0,0,46.0,0,7.0,100251.0,No,316455.0,Yes,M,z_High School,Manager,47,Private,12430.0,10,Minivan,yes,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,1,7.0,1,1,0,0,0,1,0,11.515442295094504,0.0,9.427868184504756,0.0,3.828641396489095,3.8501476017100584
8107,0,0.0,1,42.0,2,12.0,46177.0,No,159806.0,Yes,M,z_High School,z_Blue Collar,28,Commercial,21620.0,6,Minivan,yes,6271.0,1,No,0,10.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,1,1,1,1,1,0,0,10.74025877317895,0.0,9.9813740911932,0.6931471805599453,3.7376696182833684,3.332204510175204
8108,0,0.0,0,51.0,0,7.0,100505.0,No,0.0,z_No,M,PhD,Doctor,31,Private,11550.0,11,Minivan,yes,0.0,0,No,0,15.756947527255456,Highly Urban/ Urban,0,0,0,0,0,4,5.0,1,0,1,0,0,1,1,11.517972706191742,0.0,9.35444071594994,0.0,3.9318256327243257,3.4339872044851463
8109,0,0.0,0,32.0,2,12.0,30770.0,Yes,0.0,z_No,M,z_High School,z_Blue Collar,24,Commercial,7950.0,5,Pickup,yes,0.0,0,No,0,6.0,z_Highly Rural/ Rural,1,0,1,0,1,1,2.0,2,0,1,1,0,0,0,10.33432796697552,0.0,8.980927207648378,0.0,3.4657359027997265,3.1780538303479458
8110,1,3454.0,1,44.0,2,11.371606762102068,28045.0,No,158817.0,Yes,M,<High School,Clerical,48,Commercial,20450.0,1,Van,yes,0.0,0,No,4,1.0,Highly Urban/ Urban,0,1,1,0,0,0,3.0,4,1,0,1,1,0,0,10.241601298286596,1.6094379124341003,9.925738161470948,0.0,3.784189633918261,3.871201010907891
8111,0,0.0,0,45.0,0,11.0,106015.0,No,263348.0,Yes,z_F,Masters,Lawyer,14,Private,18910.0,10,Pickup,no,32915.0,1,No,3,15.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,2,1,1,0,0,1,1,11.571345305099623,1.3862943611198906,9.847446161652503,0.6931471805599453,3.8066624897703196,2.6390573296152584
8112,0,0.0,0,59.0,0,13.0,82231.0,No,270288.0,Yes,z_F,z_High School,Professional,58,Private,15620.0,1,z_SUV,no,2978.0,2,Yes,4,1.0,Highly Urban/ Urban,0,1,0,1,0,1,4.0,0,1,0,0,0,1,0,11.317299799692758,1.6094379124341003,9.656307423393677,1.0986122886681098,4.07753744390572,4.060443010546419
8113,1,1853.0,0,48.0,0,14.0,96659.0,No,246612.0,Yes,z_F,Bachelors,z_Blue Collar,61,Commercial,18490.0,9,z_SUV,no,4906.0,1,No,0,7.0,Highly Urban/ Urban,0,1,1,0,0,2,2.0,0,1,1,0,0,0,1,11.478954945399074,0.0,9.82498532438117,0.6931471805599453,3.871201010907891,4.110873864173311
8114,0,0.0,0,47.0,0,12.0,28068.0,No,125923.0,z_No,M,z_High School,Clerical,19,Private,9550.0,3,Minivan,no,0.0,0,No,0,7.0,z_Highly Rural/ Rural,0,0,0,0,1,1,3.0,1,1,1,0,0,0,0,10.242421043498677,0.0,9.164296433474776,0.0,3.8501476017100584,2.9444389791664403
8115,0,0.0,0,47.0,0,11.0,27381.0,No,146238.0,z_No,z_F,<High School,z_Blue Collar,46,Private,19520.0,1,Minivan,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural,0,0,0,0,1,0,2.0,1,1,0,0,0,0,0,10.2176411421937,0.0,9.879194859967084,0.0,3.8501476017100584,3.828641396489095
8117,0,0.0,0,43.0,0,8.0,153778.0,No,353534.0,z_No,z_F,PhD,Doctor,34,Private,24020.0,6,Sports Car,no,3660.0,2,No,3,17.0,Highly Urban/ Urban,0,0,0,0,0,4,5.0,3,1,1,0,0,1,1,11.943271785768825,1.3862943611198906,10.086642095633975,1.0986122886681098,3.7612001156935624,3.5263605246161616
8118,0,0.0,0,35.0,0,15.0,7350.0,No,67463.0,Yes,z_F,<High School,Clerical,14,Private,2230.0,7,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,0,3.0,0,1,0,0,0,0,0,8.902591637374087,0.0,7.709756864454165,0.0,3.5553480614894135,2.6390573296152584
8119,0,0.0,0,49.0,0,9.0,94062.0,No,287762.0,z_No,M,Bachelors,Manager,15,Private,6200.0,6,Minivan,yes,0.0,0,Yes,2,11.0,Highly Urban/ Urban,0,0,0,1,0,2,7.0,1,1,1,0,0,1,1,11.451720049525822,1.0986122886681098,8.732304571033183,0.0,3.8918202981106265,2.70805020110221
8120,0,0.0,0,47.0,0,12.0,94523.0,No,268445.0,Yes,z_F,Masters,Lawyer,46,Private,7300.0,7,Sports Car,no,0.0,0,No,0,23.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,3,1,1,0,0,1,1,11.456609049491325,0.0,8.895629627136483,0.0,3.8501476017100584,3.828641396489095
8121,0,0.0,0,51.0,0,10.0,52391.0,No,0.0,z_No,z_F,Bachelors,Professional,46,Private,6740.0,6,Sports Car,no,0.0,0,No,1,12.0,Highly Urban/ Urban,0,0,0,0,0,2,4.0,3,0,1,0,0,1,1,10.86650918689789,0.6931471805599453,8.815815203906352,0.0,3.9318256327243257,3.828641396489095
8122,1,1993.0,0,61.0,0,0.0,0.0,No,96739.0,z_No,z_F,<High School,Student,5,Private,1500.0,1,Sports Car,no,6414.0,2,No,6,7.0,Highly Urban/ Urban,0,0,0,0,0,0,0.0,3,1,1,0,0,0,0,0.0,1.9459101490553132,7.313220387090301,1.0986122886681098,4.110873864173311,1.6094379124341003
8123,0,0.0,0,49.0,0,9.0,34427.0,No,158704.0,z_No,z_F,Bachelors,Home Maker,38,Private,9840.0,1,Minivan,no,0.0,0,No,0,7.0,z_Highly Rural/ Rural,0,0,0,0,1,2,1.0,1,1,1,0,0,0,1,10.446625465769365,0.0,9.1942109900463,0.0,3.8918202981106265,3.6375861597263857
8124,0,0.0,2,45.0,3,16.0,30111.0,No,162409.0,Yes,M,z_High School,Clerical,36,Private,10870.0,9,Pickup,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural,0,1,0,0,1,1,3.0,2,1,0,1,1,0,0,10.312679042385106,0.0,9.293761980115255,0.0,3.8066624897703196,3.58351893845611
8126,1,8284.0,0,44.0,0,12.0,60217.0,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,7520.0,8,z_SUV,no,0.0,0,No,0,12.0,Highly Urban/ Urban,0,0,1,0,0,2,2.0,0,0,1,0,0,0,1,11.005726589926587,0.0,8.925321416943886,0.0,3.784189633918261,1.6094379124341003
8127,0,0.0,0,30.0,1,10.0,33063.0,Yes,0.0,z_No,M,<High School,z_Blue Collar,50,Commercial,17920.0,6,Van,yes,0.0,0,No,1,1.0,z_Highly Rural/ Rural,1,0,1,0,1,0,2.0,4,0,0,1,0,0,0,10.406200356191569,0.6931471805599453,9.793672686528922,0.0,3.4011973816621555,3.912023005428146
8128,0,0.0,0,56.0,0,6.0,103503.0,No,279903.0,z_No,M,Masters,Professional,14,Private,45480.0,4,Minivan,no,0.0,0,No,1,15.0,z_Highly Rural/ Rural,0,0,0,0,1,3,4.0,1,1,1,0,0,1,1,11.547365538283767,0.6931471805599453,10.725027947864472,0.0,4.02535169073515,2.6390573296152584
8129,1,6221.5837327,1,42.0,3,13.0,156532.0,Yes,0.0,z_No,M,Bachelors,Professional,31,Commercial,18060.0,6,Van,no,785.0,2,No,4,14.0,Highly Urban/ Urban,1,0,1,0,0,2,4.0,4,0,1,1,1,1,1,11.961022129353756,1.6094379124341003,9.801454826970977,1.0986122886681098,3.7376696182833684,3.4339872044851463
8130,0,0.0,1,37.0,2,11.0,28907.0,No,162439.0,Yes,z_F,z_High School,Clerical,34,Private,4390.0,10,Sports Car,no,4383.0,3,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,1,3.0,3,1,0,1,1,0,0,10.271873652402872,0.0,8.387084506069217,1.3862943611198906,3.6109179126442243,3.5263605246161616
8131,0,0.0,0,43.0,0,11.0,67044.78573364305,No,252182.0,Yes,z_F,Bachelors,Professional,28,Private,5800.0,4,z_SUV,no,23852.0,1,Yes,3,11.0,Highly Urban/ Urban,0,1,0,1,0,2,4.0,0,1,1,0,0,1,1,11.113131034141572,1.3862943611198906,8.66561319653451,0.6931471805599453,3.7612001156935624,3.332204510175204
8132,0,0.0,0,30.0,0,7.0,57553.0,No,196689.0,Yes,M,z_High School,z_Blue Collar,13,Commercial,33610.0,1,Panel Truck,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural,0,1,1,0,1,1,2.0,5,1,0,0,0,0,0,10.960478916513138,0.0,10.422578920719152,0.0,3.4011973816621555,2.5649493574615367
8133,1,4753.0,0,50.0,0,12.0,131311.0,No,0.0,z_No,M,z_High School,Professional,43,Commercial,26370.0,7,Panel Truck,yes,5055.0,3,No,7,9.0,Highly Urban/ Urban,0,0,1,0,0,1,4.0,5,0,1,0,0,1,0,11.785331449869492,2.0794415416798357,10.179982279347332,1.3862943611198906,3.912023005428146,3.7612001156935624
8135,0,0.0,0,47.0,1,12.0,76811.0,No,243367.0,Yes,z_F,z_High School,Manager,56,Private,7090.0,10,Sports Car,no,0.0,0,No,0,8.0,Highly Urban/ Urban,0,1,0,0,0,1,7.0,3,1,1,1,0,1,0,11.249116156930004,0.0,8.866440619526173,0.0,3.8501476017100584,4.02535169073515
8136,1,2327.0,2,44.0,2,0.0,0.0,No,0.0,Yes,M,Bachelors,Student,17,Commercial,1500.0,13,Minivan,yes,0.0,0,No,4,5.0,Highly Urban/ Urban,0,1,1,0,0,2,0.0,1,0,1,1,1,0,1,0.0,1.6094379124341003,7.313220387090301,0.0,3.784189633918261,2.833213344056216
8137,0,0.0,0,34.0,2,13.0,86323.0,No,266214.0,Yes,z_F,Bachelors,Professional,27,Private,6270.0,4,z_SUV,no,0.0,0,No,1,7.0,Highly Urban/ Urban,0,1,0,0,0,2,4.0,0,1,1,1,0,1,1,11.365862938061355,0.6931471805599453,8.743531633626967,0.0,3.5263605246161616,3.295836866004329
8138,0,0.0,0,41.0,0,8.0,91619.0,No,299467.0,Yes,z_F,Masters,Lawyer,23,Private,14830.0,6,z_SUV,no,0.0,0,No,0,19.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,0,1,1,0,0,1,1,11.425404867440733,0.0,9.604407435131979,0.0,3.713572066704308,3.1354942159291497
8140,0,0.0,0,38.0,0,11.0,64345.0,No,206587.0,Yes,M,Bachelors,Professional,72,Private,10210.0,6,Pickup,no,0.0,0,No,2,7.0,z_Highly Rural/ Rural,0,1,0,0,1,2,4.0,2,1,1,0,0,1,1,11.072030051030096,1.0986122886681098,9.231122911158712,0.0,3.6375861597263857,4.276666119016055
8142,0,0.0,0,40.0,0,12.0,51882.0,No,185978.0,Yes,M,z_High School,z_Blue Collar,56,Commercial,10690.0,2,Pickup,yes,0.0,0,No,1,1.0,z_Highly Rural/ Rural,0,1,1,0,1,1,2.0,2,1,0,0,0,0,0,10.856746462510271,0.6931471805599453,9.27706400401909,0.0,3.6888794541139363,4.02535169073515
8143,0,0.0,0,45.0,0,11.0,87038.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,27,Private,14580.0,1,z_SUV,no,0.0,0,Yes,1,7.0,z_Highly Rural/ Rural,0,0,0,1,1,1,2.0,0,0,1,0,0,0,0,11.374111573053183,0.6931471805599453,9.587406005562649,0.0,3.8066624897703196,3.295836866004329
8144,0,0.0,1,40.0,3,10.0,89006.0,No,268136.0,Yes,M,Bachelors,Professional,58,Commercial,25060.0,1,Panel Truck,yes,0.0,0,No,1,15.0,z_Highly Rural/ Rural,0,1,1,0,1,2,4.0,5,1,1,1,1,1,1,11.396470297306788,0.6931471805599453,10.129028228450059,0.0,3.6888794541139363,4.060443010546419
8145,0,0.0,0,49.0,0,13.0,99493.0,No,288808.0,Yes,z_F,z_High School,z_Blue Collar,14,Commercial,23030.0,4,Pickup,no,6980.0,2,No,2,1.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,2,1,0,0,0,0,0,11.507852619820937,1.0986122886681098,10.044552992814731,1.0986122886681098,3.8918202981106265,2.6390573296152584
8146,1,6001.0,0,58.0,0,13.0,69879.0,No,259753.0,Yes,z_F,Bachelors,Professional,33,Private,20520.0,1,z_SUV,no,3120.0,2,No,6,12.0,Highly Urban/ Urban,0,1,0,0,0,2,4.0,0,1,1,0,0,1,1,11.154534764247993,1.9459101490553132,9.929155299284705,1.0986122886681098,4.060443010546419,3.4965075614664802
8148,0,0.0,0,60.0,0,13.0,57389.0,No,232281.0,z_No,M,Masters,Manager,53,Commercial,27620.0,6,Panel Truck,yes,5639.0,1,No,0,14.0,Highly Urban/ Urban,0,0,1,0,0,3,7.0,5,1,1,0,0,1,1,10.957625351102408,0.0,10.226295426963283,0.6931471805599453,4.0943445622221,3.970291913552122
8149,0,0.0,0,45.0,0,10.0,61853.0,No,220043.0,z_No,M,z_High School,Professional,32,Private,17180.0,10,Van,no,5092.0,1,No,0,1.0,Highly Urban/ Urban,0,0,0,0,0,1,4.0,4,1,0,0,0,1,0,11.03253204832444,0.0,9.751501195538246,0.6931471805599453,3.8066624897703196,3.4657359027997265
8150,0,0.0,0,45.0,0,12.0,81264.0,No,0.0,Yes,M,z_High School,z_Blue Collar,39,Private,13010.0,1,Minivan,yes,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,1,2.0,1,0,0,0,0,0,0,11.305470698537276,0.0,9.47347357150655,0.0,3.8066624897703196,3.6635616461296463
